PC1,PC2,Cluster
-2.0174578340546487,0.44292372295933435,0
-3.5373005451443644,2.476824176987284,0
3.059606335864752,-1.1107992818314338,1
4.818033131394759,-1.5384785076570444,1
0.3851824714124264,-0.1365302614638277,0
-2.2658620051663543,-0.872519262551978,0
-0.985922653786917,-1.496969818722283,0
3.159171464406323,0.6776121597673785,2
1.6385740573973218,4.520561795167613,2
-1.554454258839096,-1.14060945786986,0
2.510654399755615,3.1870779986026023,2
1.2236004977184942,3.5060749752563263,2
-0.6289299690327117,-0.32148653877827826,0
2.7046376575044073,1.8038009235388845,2
0.44500481884489373,-0.7201482330475975,1
-3.9177519055933914,2.2603937423870497,0
-2.227149662813038,-0.7791442444941786,0
-2.807679448100689,2.3036506097356027,0
3.2058290835303147,0.0022404653361401865,2
1.6152760673616295,0.06126895743429163,2
-2.876604438882135,2.505389537738809,0
-0.25189299261548725,-0.8398581352311186,0
-0.11695132132078909,1.8317813893890447,2
-0.3707593798209181,-0.6170658608677382,0
0.748180238755205,0.6477884481795739,2
0.8375301441151731,-2.692220837300552,1
-2.0511270251635105,-0.41424173483388516,0
-1.8725767522598242,-0.4585774617355579,0
-0.23298480640058772,-2.5183147698443302,1
3.6990339438051962,-1.619124187188821,1
-0.10640933200018804,0.6262508677392831,0
0.18634079374127624,0.7003119162751316,2
2.9326972843803905,-1.7509859544393227,1
1.234358950777594,-3.528513016061905,1
2.738346702773763,2.7726300494838263,2
-3.5895777631933683,1.1213946160073067,0
1.4968016069196073,2.9587546615838423,2
-1.6533790052316606,-0.9534629322456484,0
0.40221171199246214,-0.15812953771639415,2
0.20021573416058583,-0.6438277954129341,1
1.6726911126191368,-1.8552173086871455,1
3.926519592817885,-2.496665136565198,1
-0.20586275048511918,-4.045322351131123,1
2.050660470812051,-0.352768904450071,2
2.8434247725103954,-0.01958976531826345,2
-2.2974007581705367,-0.927793100160926,0
1.619049427608395,3.0196538738254475,2
-1.6896181303050137,3.4368873327304517,0
3.6269362899556157,-0.8164563191147153,1
1.3182144772653266,-0.34101429488111296,1
-1.1765030315752354,2.3729950699700506,0
0.5477609324237023,-3.138778099899304,1
0.5049317186755227,2.2896066665252954,2
-2.730270322660586,0.955417392003615,0
0.9739277251732946,-0.9526986011941185,1
-1.8176140015254438,-2.0736129306347246,0
-1.4936410917057472,-0.3497696047541398,0
-0.5651891047052451,-3.2923377370339253,1
1.1400420105766642,3.632521860867592,2
0.4110735710699695,0.5025087356143864,2
1.66574880277577,1.3052609486342095,2
3.462301154275351,1.5327059891709671,2
-0.9466552833294405,3.3194895696382107,2
-2.962151186562769,0.4551158481197598,0
2.241611409148291,-2.4842012501341997,1
2.9266044004512475,1.482758758525491,2
-2.2128541561835737,0.7287453177645956,0
1.8391817560336308,-3.1921630731138166,1
2.030970007157136,-2.181690714841711,1
0.20301638839681116,0.23213284626752131,0
3.8302124723198947,-0.527827645549199,2
-0.520809915127308,0.9723057598653001,0
-2.4082178741381455,-2.0132908071751765,0
4.241309685231969,-1.8480337152537818,1
1.020922404212306,0.04850452644848174,2
-0.11559294043843604,-2.8418786887656955,1
-1.8394470032956933,-0.7132969072035131,0
3.0934914527314366,0.3345712783047914,2
-2.0016962341119964,-2.0672277713143545,0
1.1269853581525093,-1.0964352595240316,1
-2.336553811714399,-1.4660810318748085,0
3.899469473831599,-2.0723800331048268,1
1.324903102331997,-0.17079476841307337,2
-0.9188272176191116,-1.4144829061221846,0
1.2086389422577797,-0.07965498512041069,2
1.9306380696946617,1.5871034650294504,2
3.585534448111522,1.6262515355668352,2
3.5708790739381104,-1.4422118873103797,1
0.7400378311178052,0.8605426341829215,2
-0.5806901508801201,1.8397323662755056,0
-0.20411077330519786,-0.19556828420735164,0
2.0643179855536613,-0.5298127490725225,1
3.76933752126514,-2.3655599876384446,1
3.4856894422056635,0.7124351301508192,2
-0.8773764931568049,-2.830785970305352,1
0.1998541189752695,2.141974242264105,2
-0.2462647503797287,-0.47436595726224,0
-0.6541164713414642,2.4934645560966886,2
-3.962148596374389,0.9671240680303322,0
1.1823664802494749,2.494299654635931,2
-2.4963359095419735,-0.7353483257437755,0
-1.290042322311722,3.656430362175558,0
-1.1403476500553045,2.628998875623261,0
0.10353135301708853,-1.4229977915880894,1
-0.17360497649088563,3.3487011015296693,2
2.97683467791698,1.1305720573792746,2
-1.4106004280209958,-1.1699816766058027,0
2.8228622249995494,0.5745300992665245,2
-2.0038813300805773,-2.2083457619993636,0
1.4434968673439994,-0.44795460168002427,1
-2.753356797285491,2.6206133392695548,0
0.26282547860992694,-0.8456510300487973,1
1.478865574661614,0.8523871513631772,2
0.4878134163629393,-0.778365118152222,1
0.20214174840402804,-3.2152424086364895,1
2.1683785806072597,0.3579809574383966,2
0.6357301918910583,0.4951596388072886,2
0.036447265201883156,-0.7286119384082355,1
0.9885674952667884,-3.3039050146285405,1
4.078746849853,-0.7618676695663004,1
-0.9537644670674176,0.5044016000115545,0
-0.332726588658657,-2.5197687421173196,1
0.5831593966494998,-0.6802423237201908,1
-0.5808164116181711,0.9933300768234159,0
-1.4706830998412248,-0.34246056424376103,0
0.18999644369826685,2.8961913421100447,2
-2.2745484450113045,-1.8718612264443528,0
3.910262734560835,-0.44242452113667197,2
0.6381693490265302,2.2428789925154997,2
-1.4519060639739112,-2.190016208255048,0
-2.0174307076712057,-2.0496592628897425,0
2.1840268400857608,0.7299904424675631,2
0.8888470516745456,2.4643851189645645,2
1.4624975152867068,2.6404930125980237,2
-2.684599558588761,0.6129665309655348,0
2.874303777552917,0.42070049987710606,2
0.9680214364412739,0.05560366379943034,2
-3.5587430071526405,0.577089516822035,0
1.1879484708135122,-2.6862879499393673,1
1.0058168219070158,0.6826705686732233,2
-1.4554174783972629,-2.9752725002375753,1
2.0452469115127414,3.921495225209055,2
3.0847736255790394,-2.2975791732590953,1
-2.4475002351725794,0.23825989172949463,0
2.176276773842603,3.2336471388520347,2
-1.7317238680745843,3.2542930560914094,0
0.4023888487460489,-1.1556548319800481,1
2.8560065305204847,-1.8699557443489,1
-1.5192256927298373,2.023000764217486,0
0.6266466698042319,-0.07924384176899185,2
-3.5795756462292925,1.2782998600300004,0
1.7514687003255551,-1.4793616551758213,1
-1.5519959683708824,1.8582344426103032,0
